title;content;excerpt;status;type;expires;discount_value;code;printable_url;destination_url;store;category;date;exclusive;author;store_name;store_slug;store_description;store_parent;store_url;store_aff_url;store_heading;store_is_featured;store_extra_info;store_image;category_name;category_slug;category_description;category_parent;category_icon;category_cat_image
;;;;;;;;;;;;;;;Nathus Brasil;Nathus Brasil;;;https://www.nathusbrasil.com.br/;;;;;https://www.lomadee.com/programas/BR/6251/logo_185x140.png;;;;;;
;;;;;;;;;;;;;;;Newbeach;Newbeach;;;https://newbeach.com.br/;;;;;https://www.lomadee.com/programas/BR/6554/logo_185x140.png;;;;;;
;;;;;;;;;;;;;;;NutriBullet;NutriBullet;;;https://www.nutribulletbrasil.com.br/;;;;;https://www.lomadee.com/programas/BR/6211/logo_185x140.png;;;;;;
;;;;;;;;;;;;;;;Pajaris;Pajaris;;;https://www.pajaris.com.br/;;;;;https://www.lomadee.com/programas/BR/6624/logo_185x140.png;;;;;;
;;;;;;;;;;;;;;;Petit Louarth;PetitLouarth;;;https://www.petitlouarth.com.br/;;;;;https://www.lomadee.com/programas/BR/6516/logo_185x140.png;;;;;;
;;;;;;;;;;;;;;;QUINTA DELL'ARTE;QUINTADELLARTE;;;https://www.quintadellarte.com.br/;;;;;https://www.lomadee.com/programas/BR/6491/logo_185x140.png;;;;;;
;;;;;;;;;;;;;;;Repassa;Repassa;;;https://www.repassa.com.br/;;;;;https://www.lomadee.com/programas/BR/6104/logo_185x140.png;;;;;;
;;;;;;;;;;;;;;;RZM Shop;RZMShop;;;https://rzmshop.com.br/;;;;;https://www.lomadee.com/programas/BR/6328/logo_185x140.png;;;;;;
;;;;;;;;;;;;;;;Shoptime;Shoptime;;;https://www.shoptime.com.br/;;;;;https://www.lomadee.com/programas/BR/5644/logo_185x140.png;;;;;;
;;;;;;;;;;;;;;;Soly Brasil;SolyBrasil;;;https://www.solybrasil.com.br/;;;;;https://www.lomadee.com/programas/BR/6677/logo_185x140.png;;;;;;
;;;;;;;;;;;;;;;Submarino ;Submarino ;;;https://www.submarino.com.br/;;;;;https://www.lomadee.com/programas/BR/5766/logo_185x140.png;;;;;;
;;;;;;;;;;;;;;;Suplementos mais baratos;Suplementosmaisbaratos;;;https://www.uilist.com.br/;;;;;https://www.lomadee.com/programas/BR/6371/logo_185x140.png;;;;;;
;;;;;;;;;;;;;;;Uniflores;Uniflores;;;https://www.uniflores.com.br/;;;;;https://www.lomadee.com/programas/BR/6449/logo_185x140.png;;;;;;
;;;;;;;;;;;;;;;Universo Kids;UniversoKids;;;https://www.lojauniversokids.com/;;;;;https://www.lomadee.com/programas/BR/6522/logo_185x140.png;;;;;;
;;;;;;;;;;;;;;;Vhita;Vhita;;;https://www.vhita.com.br/;;;;;https://www.lomadee.com/programas/BR/6481/logo_185x140.png;;;;;;
;;;;;;;;;;;;;;;Viggore;Viggore;;;https://www.viggore.com.br/;;;;;https://www.lomadee.com/programas/BR/6513/logo_185x140.png;;;;;;
;;;;;;;;;;;;;;;Zaful;Zaful;;;https://br.zaful.com/;;;;;https://www.lomadee.com/programas/BR/6166/logo_185x140.png;;;;;;
;;;;;;;;;;;;;;;Zait Jeans;ZaitJeans;;;https://zait.com.br/;;;;;https://www.lomadee.com/programas/BR/6561/logo_185x140.png;;;;;;
;;;;;;;;;;;;;;;Zalika Cosméticos;ZalikaCosméticos;;;https://www.zalikacosmeticos.com.br/;;;;;https://www.lomadee.com/programas/BR/6385/logo_185x140.png;;;;;;
